ID,District,Season,Year,Crop,AvgAirTemp,MinAirTemp,MaxAirTemp,AvgTempSkew,AvgTempKurt,AvgRelHum,AvgRelHumSkew,AvgRelHumKurt,AvgDewPt,AvgDewPtSkew,AvgDewPtKurt,AvgPrec,AvgPrecSkew,AvgPrecKurt,AvgWind,Yield
2642,Hisar,Rabi,1999,Rapeseed & mustard,28.85483871,6.7,45.1,0.086428934,-0.708697903,57.78967742,0.264578115,-1.301501589,18.98774194,-0.826634388,0.244424257,1.477419355,5.685059275,0.244424257,2.244516129,1.32
862,Bhagalpur,Rabi,2009,Khesari,12.70246575,-8.0,34.7,-0.13584074,-1.208060185,56.75616438,-0.196632819,-0.9532275,3.344931507,0.285767089,-0.936304753,,,-0.936304753,2.519726027,1.27
1213,Dharwad,Rabi,2000,Safflower,24.25888889,18.4,32.5,0.731190972,0.379284694,74.94333333,-1.830465021,3.558474848,19.42111111,-2.798422198,8.699833819,4.173333333,9.874836536,3.0603658260000004,3.797777778,0.94
2089,Gulberga,Whole year,2003,Potato,26.1939726,13.3,42.8,1.013218129,0.417956774,61.65945205,-0.066031214,-1.476389018,17.36657534,-0.7980204740000001,-0.109983019,1.773150685,5.51111574,-0.109983019,3.036986301,17.25
1301,Dharwad,Whole year,2005,Arecanut,25.73791209,14.0,39.0,0.825946939,-0.467523432,58.45549451,-0.076603361,-1.323362151,16.04972527,-0.62409742,-0.702337095,3.842582418,16.01190104,3.71268091,3.414010989,6.73
313,Tonk,Kharif,2010,Urad,27.07398374,16.4,41.5,1.979590272,4.73013469,78.10487805,-1.830290487,2.606478893,22.6,-1.6815798709999998,2.169741651,,,2.169741651,2.7626016260000004,0.66
336,Rewari,Kharif,2010,Cotton,29.99013158,16.1,50.5,0.988172141,0.101305311,65.23618421,-0.904030499,-0.525550991,21.19144737,-1.010892118,0.07432183,,,,2.8,6.276150628
1962,Coimbatore,Whole year,2005,Tobacco,25.13516484,13.7,37.8,0.046665926,-0.051014145,68.64340659,-0.381960935,-0.745133684,18.65961538,-1.076633264,1.027353744,5.233241758,2.616964011,7.108765002999999,3.491758242,1.5
1111,Jaipur,Kharif,1999,Moth,29.97560976,21.1,42.0,0.428656346,-0.708569062,56.0203252,0.20977098,-1.4610565569999998,19.07479675,-0.319402101,-0.908993375,,,-0.908993375,3.513821138,0.04
368,Gulberga,Summer,2001,Sunflower,30.99180328,13.1,43.1,0.159525921,-0.5811347370000001,30.43770492,1.257769704,1.374057974,10.8557377,0.224076582,-0.770416984,0.176229508,6.677252226,-0.770416984,3.043442623,0.82
2756,Hisar,Whole year,2001,Garlic,27.22129032,4.8,38.9,-0.724061217,0.4406654820000001,67.52387097,-0.858345015,-0.747913411,19.91935484,-1.233875768,0.308861272,2.879354839,4.09864646,0.308861272,1.7890322580000002,8.0
2337,Jaipur,Rabi,2010,Masoor,27.07398374,16.4,41.5,1.979590272,4.73013469,78.10487805,-1.830290487,2.606478893,22.6,-1.6815798709999998,2.169741651,,,2.169741651,2.7626016260000004,1.0
908,Hisar,Whole year,2010,Dry chillies,30.59032258,9.3,48.5,0.530918855,-0.306816037,60.71806452,-0.6374685170000001,-0.80053782,20.75225806,-0.964178151,0.132287767,,,0.132287767,2.759354839,11.06
2635,Gulberga,Rabi,2002,Rice,24.76280992,11.8,33.7,-0.761315159,0.8341546440000001,50.29421488,1.062541148,0.008453293,13.07190083,0.304153234,-0.4551185170000001,0.8314049590000001,7.453497901,-0.4551185170000001,2.291735537,2.48
780,Banglore,Kharif,1999,Horse-gram,23.89444444,18.0,32.0,0.5678439270000001,0.936530898,83.36111111,-1.24409399,1.15567404,20.88611111,-0.468554067,0.063631197,7.553703704,2.306255394,5.265535498,3.668518519,0.54
1769,Banswara,Kharif,1998,Urad,28.33495935,18.3,38.2,0.179071667,-1.0262775,61.9097561,-0.248111676,-0.520840943,19.84390244,-1.763680621,3.796894399,,,3.796894399,4.23495935,0.28
1449,Dharwad,Kharif,2011,Potato,25.74555556,20.7,41.5,0.5380284989999999,-0.982832787,77.01444444,-1.034927142,-0.239948528,21.25222222,-0.910521058,1.303033054,,,,4.69,8.89
1842,Indore,Kharif,2004,Arhar/tur,17.69333333,9.0,28.3,0.297334909,-1.144346848,48.3,0.719319965,0.537788634,6.413333333,-0.610333503,-0.026801572000000003,0.286666667,29.63549557,5.430474989,2.28,0.61
551,Banglore,Kharif,2009,Arhar/tur,25.0,19.2,36.4,0.839397707,1.764754121,78.98055556,-0.526079424,0.96506659,21.10555556,-0.079606153,0.930591536,9.117391304,1.884148909,2.532651689,5.512037037000001,0.82
1137,Dharwad,Whole year,2001,Dry chillies,25.7467033,14.1,40.5,0.781372883,-0.548635765,57.99313187,0.020537711,-1.567616584,15.81510989,-0.480577594,-1.10867425,2.360989011,54.00949648,6.4485528589999985,3.4131868130000003,0.47
2179,Indore,Whole year,2009,Potato,26.53104396,10.3,48.2,0.440629432,-0.488857055,48.56895604,-1.406541175,0.157318891,12.31318681,0.021894987,-1.38824537,2.067,26.99031874,4.715515438,3.695604396,13.62
1666,Coimbatore,Whole year,2006,Groundnut,24.94835165,12.8,38.4,0.242190892,0.3782784420000001,68.86758242,-0.6942300440000001,0.219512833,18.58818681,-1.827887992,4.303297938,4.593406593,2.625723386,7.020914534,3.666758242,1.69
415,Rewari,Kharif,2008,Moong,27.76710526,16.4,43.5,0.221217492,1.257768862,72.65328947,-0.916962819,0.2291485,22.14736842,-1.356248123,1.4621333440000002,4.273026316,2.910288185,9.384527027999999,2.8625,0.0
1399,Hisar,Kharif,2006,Bajra,28.94516129,6.4,41.9,-0.237908932,-0.035743283,58.27741935,-0.231359145,-0.8508658159999999,19.25419355,-0.569329808,-0.829687651,2.016129032,4.213484181,-0.829687651,2.085806452,2.3
2499,Bhagalpur,Whole year,2012,Sugarcane,13.86849315,-6.6,33.2,-0.269269083,-1.197864276,50.30849315,0.219291147,-1.116161663,2.491506849,-0.010511188,-0.58521419,2.5013698630000003,2.757159332,-0.58521419,2.596986301,68.82
619,Gulberga,Summer,2000,Rice,30.10983607,15.0,44.8,-0.281231078,-0.666660281,35.78032787,1.075517518,0.7079649809999999,12.04918033,-0.041882005,-0.7755090459999999,0.598360656,5.842836354,-0.7755090459999999,3.1434426230000003,2.36
2791,Bhagalpur,Kharif,1997,Sesamum,19.25772358,-2.3,31.2,-0.158219865,-0.650204302,74.6699187,-1.5923402969999998,2.889452772,14.45691057,-0.8096748090000001,0.24914999,,,0.24914999,2.010569106,0.64
2734,Jalna,Rabi,2006,Safflower,26.35759162,11.5,41.9,0.36803911,-0.333823772,47.7052356,0.522441673,-0.791648233,13.22443281,-0.052693753,-1.040600236,2.64904014,8.128598947,81.7589545,2.956893543,0.82
1990,Bhagalpur,Kharif,2001,Mesta,22.67804878,11.1,34.5,0.210272384,-0.646769278,42.28943089,0.7496362759999999,-0.586832507,7.968292683,0.089716611,-1.087854494,,,-1.087854494,2.371544715,6.5
1941,Jalna,Rabi,2011,Maize,25.42356021,10.2,45.2,0.40185306,-0.250782756,55.46823735,-0.380406001,-1.099642891,14.12565445,-0.810543073,-0.212832989,,,,3.662303665,2.94
1790,Gulberga,Rabi,1998,Groundnut,24.51983471,12.3,35.2,-0.02684973,-0.613390961,51.09421488,0.78865813,0.006026126999999999,13.37355372,-0.300217445,-1.0304259340000002,1.859504132,4.180401985,-1.0304259340000002,2.6082644630000003,1.02
457,Banswara,Whole year,1999,Sugarcane,28.08164384,13.6,43.7,0.449514926,-0.50533035,39.75945205,0.803831746,-0.471592493,11.23835616,0.032596588,-1.1363976690000002,,,-1.1363976690000002,3.304383562,41.75
1507,Hisar,Rabi,2004,Barley,28.59806452,7.8,43.2,-0.5008830439999999,-0.390295939,57.44258065,-0.079472217,-1.018675599,18.46580645,-0.7736824640000001,-0.26148676,2.0645161290000003,5.00267586,-0.26148676,1.922580645,2.92
2126,Banswara,Whole year,2007,Sannhamp,27.10164384,10.8,41.2,0.326355248,-0.505581921,46.85315068,0.437392164,-1.004905116,13.29506849,-0.412766981,-0.35579947100000003,,,-0.35579947100000003,3.072876712,0.28
2839,Hisar,Kharif,2003,Cotton,27.53290323,8.1,44.0,0.393724905,0.137722548,66.95354839,-0.629618856,-1.183308175,20.00903226,-1.063724557,-0.270642905,3.387096774,3.391409264,-0.270642905,1.850322581,2.5
755,Rewari,Rabi,1998,Barley,21.54699454,0.7,45.2,0.035423581,-0.927493027,55.43752277,0.14462017300000002,-1.183201436,11.30400729,0.308649833,-1.043800606,1.64845173,6.1337913739999985,49.04678096,2.033515483,3.293084523
1851,Bhagalpur,Kharif,2002,Jute,20.62357724,10.5,34.0,0.292515799,0.117428097,69.46585366,-1.3615231330000002,0.424655006,13.78699187,-1.273879308,0.700059491,,,0.700059491,2.07804878,6.6
1154,Dharwad,Kharif,2002,Mesta,25.33444444,18.7,34.6,1.09722692,0.6890399209999999,79.23,-1.06075312,0.602539036,21.44888889,-0.7076593859999999,0.636466642,5.19,10.07525461,2.954369664,4.173333333,2.67
2548,Jalna,Summer,2004,Groundnut,29.86293103,20.5,40.7,-0.485633241,-0.789157509,45.97068966,0.566664626,-1.03182361,15.40258621,-0.189853776,-1.21654265,1.263793103,5.028189183,26.38528366,3.903448276,0.8
1437,Banglore,Kharif,2004,Maize,24.07962963,17.7,31.3,0.098412983,0.31586074,83.14907407,-1.635157797,2.407544141,21.01666667,-1.059336831,0.690723482,6.30462963,2.481850856,6.353872331,3.437962963,3.18
597,Coimbatore,Kharif,2005,Maize,25.59671053,17.9,34.5,0.51478421,0.058265766,70.06907895,-0.263701994,-0.396043113,19.57236842,-0.944559047,1.440911855,8.505263158,1.670537711,1.968323251,4.740131579,0.0
337,Dharwad,Whole year,2012,Coriander,26.13761062,11.7,42.8,-0.137317653,-1.016260889,55.17022222,0.111176228,-1.190617849,15.33466667,-0.629715925,-0.804515137,,,,3.970222222,0.53
2170,Ahmedabad,Kharif,1999,Moong,28.5503268,15.5,37.4,-0.201407133,-0.970848653,64.84705882,-0.623372452,-0.104943841,20.73071895,-2.240981913,4.865782858999999,3.173202614,4.312237951,4.865782858999999,3.475816994,0.541666667
219,Coimbatore,Whole year,2011,Dry chillies,23.84835165,14.2,35.8,-0.5768857470000001,-0.012043381,78.43873626,-0.946545098,1.0508047740000002,19.84835165,-1.043918354,0.609759901,,,,3.038736264,0.44
160,Gulberga,Whole year,2004,Dry chillies,25.86356164,14.7,41.2,0.954210826,0.35636492,59.02438356,-0.148591988,-1.298788408,16.28493151,-0.647814405,-0.808818299,2.14109589,3.736709011,-0.808818299,3.109863014,1.4
1362,Gulberga,Kharif,2007,Arhar/tur,26.40731707,36.0,15.1,0.377009387,-0.285488936,72.14796748,-0.241649275,-0.8077102970000001,20.88292683,-0.488513754,-0.305563504,8.008130081000001,2.347137405,-0.305563504,4.139837398,0.7
1338,Dharwad,Rabi,2001,Safflower,24.41888889,15.4,33.5,1.123204182,1.192332412,77.65777778,-0.978912232,0.239416698,20.21111111,-1.468153028,3.732966261,6.424444444,12.28696598,3.183543784,3.163333333,0.55
416,Hisar,Whole year,2004,Sugarcane,28.59806452,7.8,43.2,-0.5008830439999999,-0.390295939,57.44258065,-0.079472217,-1.018675599,18.46580645,-0.7736824640000001,-0.26148676,2.0645161290000003,5.00267586,-0.26148676,1.922580645,35.49
2409,Ahmedabad,Kharif,2010,Moth,29.3,15.0,45.7,1.893076445,4.2267865539999985,72.30522876,-0.7258764409999999,-0.236032636,23.63921569,-1.383345389,1.454203648,,,1.454203648,4.058169935,0.607142857
2354,Tonk,Rabi,2002,Wheat,28.21463415,18.4,45.2,1.681195056,2.038018409,73.59268293,-1.688798532,1.556670857,21.85365854,-2.275271644,4.474933163999999,,,4.474933163999999,3.052845528,1.59
2508,Banglore,Whole year,2003,Black pepper,27.6010989,23.8,30.8,-0.736038141,0.219268095,72.22307692,-0.767598475,0.12063878,22.18489011,-0.80926264,-0.100539339,1.847527473,5.676331306,37.1081145,5.9016483520000005,2.33
2117,Ahmedabad,Kharif,2008,Moth,28.40457516,15.4,44.8,1.491251984,3.064680775,71.81045752,-0.941148377,0.57745287,22.66732026,-1.7874599409999998,2.778959594,4.739869281,4.068951267,2.778959594,4.405882353,0.238095238
2721,Indore,Kharif,2003,Bajra,17.15666667,8.2,28.1,0.114849589,-0.485200384,49.59333333,-0.467008434,0.552040157,6.14,-0.826241123,0.544388195,0.003333333,30.0,5.477225575,,2.0
1427,Indore,Whole year,2008,Turmeric,25.52032967,6.0,46.8,-0.03472428,-0.335524606,50.90521978,-1.440109942,0.10003725,12.42747253,-0.412629878,-0.934250446,2.055494505,35.63880575,5.328682389,3.687087912,1.0
2822,Rewari,Kharif,2009,Sesamum,30.19802632,14.6,48.2,0.496003918,-0.609355133,56.11710526,-0.288101438,-1.265948649,18.89605263,-1.218068925,0.7466786670000001,3.271578947,2.538662562,6.033822262,3.142763158,0.54945055
1443,Indore,Whole year,2012,Sesamum,27.24355556,6.6,48.8,-0.244117117,-1.101679697,37.29466667,-0.348171253,0.993576427,8.901333333,0.231732748,-1.135887926,,,,4.563555556,0.0
2095,Banswara,Kharif,2006,Other kharif pulses,29.44634146,19.1,42.0,0.7268683290000001,-0.21308563,57.05447154,-0.14631345199999998,-0.976511951,19.12357724,-0.960276599,0.28251490100000004,,,0.28251490100000004,3.748780488,0.29
503,Banglore,Rabi,2010,Groundnut,25.49354276,10.2,47.1,0.596526801,-0.155079611,58.20471204,-0.350648505,-1.084945216,15.26893543,-0.418791698,-0.892437613,,,,3.616579407,0.88
1780,Ahmedabad,Kharif,2002,Maize,29.33006536,16.5,40.0,0.513335156,-0.457862966,59.80457516,-0.4536728820000001,-0.931078253,19.50915033,-1.157442634,0.239474101,3.120915033,4.85565811,0.239474101,3.294117647,1.703703704
2266,Banglore,Kharif,2011,Groundnut,25.05462963,20.0,35.8,0.775062976,0.797140706,79.83796296,-0.745265994,0.263576785,21.34259259,-0.59125589,-0.003634441,,,,5.492592593,1.32
1862,Gulberga,Rabi,2009,Horse-gram,23.37438017,12.4,36.8,-0.16264044,0.168187668,63.28347107,0.203716622,-0.33570878200000004,15.78760331,-0.229797385,-0.038660452000000005,,,-0.038660452000000005,2.862809917,0.44
2563,Banglore,Kharif,2000,Moong,25.79074074,16.6,36.0,0.866731557,0.63886799,71.14351852,-0.529126636,-0.492707156,19.9037037,-0.919075027,1.170749518,6.8611111110000005,3.348072237,13.59683066,3.75,0.42
243,Banswara,Kharif,2005,Urad,29.34471545,18.5,45.4,1.218675678,2.5648693540000003,59.35365854,-0.190064073,-0.5661822360000001,19.95121951,-1.034155589,0.938689407,,,0.938689407,4.1308943089999985,0.5
1218,Hisar,Kharif,2005,Bajra,30.13806452,11.3,45.0,-0.157121809,-0.750193584,48.23354839,0.319082001,-1.062393986,16.68193548,-0.671936138,-0.412657216,2.568387097,3.796404514,-0.412657216,2.23483871,1.75
2556,Gulberga,Kharif,2002,Jowar,25.06666667,36.0,17.4,1.185747148,1.293744631,78.52682927,-1.233998662,0.869391438,20.95528455,-0.57642517,1.4787159019999998,4.372357724,3.4121364360000004,1.4787159019999998,3.865853659,0.95
1403,Banglore,Whole year,2008,Turmeric,27.30824176,23.4,30.0,-0.451602313,0.483552961,74.99010989,-0.7497712409999999,-0.00231037,22.52087912,-0.935731499,0.950963521,2.031043956,6.6423748510000005,57.13091345,5.516483516,4.83
984,Indore,Kharif,2005,Maize,17.91666667,8.8,28.9,0.907012426,0.321618858,43.06,-1.153195848,-0.153613696,5.066666667,0.098729236,0.039000703,0.286666667,25.96865342,4.993452952,2.0333333330000003,1.11
812,Jaipur,Rabi,2007,Linseed,29.46097561,16.6,44.4,0.727876871,-0.352630649,62.16178862,-0.34239442200000003,-1.131818954,20.35528455,-1.085451944,0.779194009,,,0.779194009,3.25203252,1.0
905,Gulberga,Kharif,2010,Cotton,25.88943089,40.3,21.2,1.731317653,3.143393473,78.29918699,-1.256212245,1.45605868,21.77317073,-0.439197357,-0.190204737,,,-0.190204737,5.622764227999999,2.78
513,Dharwad,Whole year,1999,Onion,26.39888889,20.7,42.6,0.136845221,-1.360877611,67.36555556,-0.306218516,-1.237104986,19.48111111,-1.250844427,0.83773704,,,,5.298888889,3.95
705,Gulberga,Whole year,2001,Sugarcane,27.23917808,12.9,43.1,0.6759398040000001,-0.281089939,50.40219178,0.33662452600000003,-1.121236208,14.59123288,-0.309630481,-1.029197893,2.105205479,5.506229126,-1.029197893,3.213972603,73.15
107,Banswara,Whole year,2005,Guar seed,27.82849315,10.8,42.0,-0.07130329,-0.306885764,41.16136986,0.924495949,-0.024316502,12.12136986,0.135054554,-1.105582403,,,-1.105582403,3.10109589,0.38
514,Banglore,Whole year,2009,Sweet potato,27.68434066,25.9,30.0,0.447196625,-0.600659136,75.51346154,-0.577071192,-0.083896502,23.01318681,-0.368774173,-0.119869792,2.4656,3.730785908,13.94776092,5.645879121,6.63
103,Banswara,Kharif,1997,Soyabean,27.05772358,13.4,40.7,1.862777313,3.556592442,77.23333333,-1.741872612,2.326070509,22.32276423,-2.16232092,5.416920067,,,5.416920067,3.112195122,1.28
565,Tonk,Kharif,2010,Sesamum,27.07398374,16.4,41.5,1.979590272,4.73013469,78.10487805,-1.830290487,2.606478893,22.6,-1.6815798709999998,2.169741651,,,2.169741651,2.7626016260000004,0.22
735,Banswara,Rabi,2000,Masoor,25.83846154,13.1,37.5,0.359344111,-0.908213802,26.92087912,0.758891665,0.314463082,5.06043956,0.524078126,-0.06813514400000001,,,-0.06813514400000001,2.027472527,1.0
492,Ahmedabad,Kharif,2005,Jowar,29.03660131,21.4,40.2,0.38775255,-0.232325057,64.1254902,-0.419367681,-1.170781157,20.65947712,-1.337119937,1.20230288,7.939869281,3.999840663,1.20230288,3.2686274510000004,1.265625
254,Banglore,Whole year,2007,Black pepper,27.44175824,24.2,31.0,-0.349363229,-0.109443456,73.46236264,-0.605349597,0.087447519,22.26373626,-0.765774666,-0.019140601,3.832142857,3.34241335,12.07640157,5.116208791,3.0
268,Dharwad,Kharif,2007,Ragi,27.08,20.4,39.5,0.972296559,-0.4087401020000001,64.37888889,-0.73828831,-0.786998662,19.02555556,-1.107128925,0.071889758,4.904444444,4.357664227,2.231789724,4.871111111,1.39
441,Bhagalpur,Whole year,2002,Dry chillies,14.24191781,-6.9,34.8,-0.10442918,-1.224734219,52.84547945,0.15363195400000002,-1.338141441,3.486849315,0.456466234,-1.081622692,,,-1.081622692,2.4476712330000003,0.67
1891,Indore,Rabi,2007,Mustard,26.78333333,14.4,36.4,-0.247571317,-0.250284336,35.87,2.172259705,1.792988465,9.325,1.1280485690000002,0.7402307309999999,0.168333333,54.06762721,7.246482385,1.618333333,0.94
1948,Jaipur,Kharif,2008,Maize,28.13902439,17.1,43.8,1.563501932,1.730665243,67.09837398,-0.8590241829999999,-0.625347553,20.3804878,-1.336807502,0.405499702,,,0.405499702,2.856910569,1.21
1681,Ahmedabad,Rabi,2007,Other rabi pulses,26.51788079,13.8,37.3,0.18136083,-0.7005013959999999,34.89470199,1.314913398,2.4721823730000003,9.386092715,0.191288038,0.0163965,0.192715232,7.609848102999999,0.0163965,2.181456954,1.416666667
1947,Coimbatore,Whole year,2009,Maize,23.82307692,14.0,35.4,-0.101485217,-0.115613238,79.01483516,-0.994376783,1.53500454,19.92664835,-1.087979078,0.901937496,3.658536585,3.938960092,19.15874789,3.0362637360000004,5.55
2770,Bhagalpur,Kharif,2002,Horse-gram,20.62357724,10.5,34.0,0.292515799,0.117428097,69.46585366,-1.3615231330000002,0.424655006,13.78699187,-1.273879308,0.700059491,,,0.700059491,2.07804878,0.8
397,Hisar,Kharif,2004,Groundnut,28.59806452,7.8,43.2,-0.5008830439999999,-0.390295939,57.44258065,-0.079472217,-1.018675599,18.46580645,-0.7736824640000001,-0.26148676,2.0645161290000003,5.00267586,-0.26148676,1.922580645,1.49
206,Jaipur,Kharif,2007,Arhar/tur,29.46097561,16.6,44.4,0.727876871,-0.352630649,62.16178862,-0.34239442200000003,-1.131818954,20.35528455,-1.085451944,0.779194009,,,0.779194009,3.25203252,1.61
222,Bhagalpur,Kharif,1999,Sunflower,21.2902439,9.3,32.5,0.8363936470000001,-0.09001763,56.47886179,-0.062382596,-1.140125002,11.13089431,-0.7105590970000001,0.340682169,,,0.340682169,2.308130081,1.25
245,Coimbatore,Whole year,2003,Dry chillies,25.07472527,15.5,36.4,0.49755044,0.4302976670000001,70.37554945,-0.6385139879999999,-0.636348667,19.0793956,-0.892071046,-0.118512903,3.956043956,3.883219166,18.65577958,3.472252747,0.51
1458,Tonk,Kharif,2006,Sesamum,29.38861789,18.8,43.6,0.714773511,-0.47001029,58.93658537,-0.176973378,-1.528363351,19.17479675,-0.838352465,-0.37948154,,,-0.37948154,2.992682927,0.2
1306,Jalna,Kharif,2010,Castor seed,24.99565217,20.6,32.6,-0.168780277,0.196140858,82.91086957,-0.557100977,-0.257343523,21.89891304,-0.105425177,-0.6879324059999999,,,,5.4684782610000005,0.13
1304,Dharwad,Rabi,2003,Other rabi pulses,23.76555556,15.5,31.2,0.7587916509999999,0.6400873,83.37666667,-0.8759519029999999,1.218637059,20.78555556,-0.653937829,1.479559042,3.248888889,25.58756742,4.4497705210000005,3.37,0.14
534,Banswara,Kharif,2000,Jowar,27.9097561,21.2,41.0,0.808955784,0.016010208999999997,65.8203252,-0.499045868,-0.926846147,20.23821138,-0.909975488,0.445397029,,,0.445397029,4.0560975610000005,0.2
2399,Bhagalpur,Whole year,2007,Turmeric,13.21205479,-8.5,34.5,-0.191143844,-1.005102673,55.04054795,0.076089278,-1.16499029,3.346027397,0.037027239,-1.079730764,,,-1.079730764,2.7002739730000003,1.0
93,Rewari,Whole year,2001,Dry chillies,23.02692308,0.8,45.1,-0.509426267,-0.79829359,53.60851648,0.282533466,-1.3980039780000002,11.975,0.01822615,-1.395157458,1.611263736,5.555887433,36.61877759,2.0027472530000003,0.0
1476,Banglore,Whole year,2002,Sweet potato,27.51456044,23.6,30.6,-0.66469082,0.535821996,73.68406593,-0.8773184140000001,0.431762173,22.40686813,-1.26218864,1.576754289,2.460989011,4.495101426000001,21.74861894,5.66978022,6.31
205,Dharwad,Rabi,1999,Wheat,24.25888889,18.4,32.5,0.731190972,0.379284694,74.94333333,-1.830465021,3.558474848,19.42111111,-2.798422198,8.699833819,4.173333333,9.874836536,3.0603658260000004,3.797777778,0.55
2523,Jalna,Kharif,2004,Moong,24.07608696,17.7,31.3,0.127828331,0.331505155,82.95869565,-1.5156388159999998,1.743331321,20.96956522,-0.911276084,0.164856008,6.554347826,2.396077114,5.648469099,3.758695652,0.37
2283,Jaipur,Rabi,2001,Masoor,31.73495935,21.4,43.2,-0.06742538,-0.70349738,47.71138211,0.520504938,-0.935283885,18.02764228,-0.354585721,-0.759087745,,,-0.759087745,3.519512195,1.0
